ID,k__Bacteria_0;p__;c__;o__;f__;g__;s__,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium_0;s__,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium_0;s__,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales_0;f__;g__;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae_0;g__;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7_0;g__;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter_0;s__,k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2_0;f__;g__;s__,k__Bacteria;p__Firmicutes_0;c__;o__;f__;g__;s__,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Jeotgalicoccus_0;s__,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus_0;s__,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus_0;s__,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_0;s__,k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales_0;f__;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__CandidatusArthromitus_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae_0;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae_0;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]_0;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Anaerovorax_0;s__,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae_0;g__;s__,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum_0;s__,k__Bacteria;p__Proteobacteria_0;c__;o__;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella_0;s__,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila_0;s__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae_0;g__;s__,k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma_0;s__,k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39_0;f__;g__;s__,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia_0;s__
31-0_07_20,-0.21723922368403198,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,0.29580443327821654,-0.6260459863145502,-1.8429864237742695,-0.5034331750342911,-0.4998439743602955,-0.41190897538000426,-1.131579592063106,-0.2704470125445917,-1.250142427568517,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,-1.5729339129944195,-1.2851886627584908,-0.2901292756238425,-0.03872662092995116,-0.02664912120453866,0.16471680834486552,-0.13736721774208338,-0.010101085609753646,-0.018070995088560915,-0.8524440892786984,-0.3044691960605598,-0.031082933581281558,0.19806143868173673,-0.4092004092427607,0.16600865722804997,-0.47105881548999207,-0.9969500259323955,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,-1.6509002433738975,0.19685134719241043,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,0.1669169480156334
31-0_09_20,0.49019133033203854,-0.06660910081712446,1.1838781935108795,-0.10828470766785636,-1.0264148614557027,0.8653157075197224,1.1744643057362667,0.9122473779159619,0.5481894285915703,-0.41190897538000426,0.5132576155895812,1.112780398017074,-1.250142427568517,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.7665175283120212,-1.2851886627584908,0.4961986511376943,-0.03872662092995116,-0.02664912120453866,0.6161896082806883,0.26366386790709606,-0.010101085609753646,-0.018070995088560915,-0.8524440892786984,-0.3044691960605598,-0.031082933581281558,0.7291178902413558,0.12075064524953562,0.723358913586531,0.2824227198972098,0.07890332527901667,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,1.400716827471821,-0.3574307058815349,1.4566488863707887,0.6293904692593324,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,2.1137884688938864
31-0_09_21,-0.6803497639608798,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,-0.6260459863145502,-1.8429864237742695,-1.0250868292853224,-0.23727223051548996,-0.41190897538000426,-0.7140536242534926,0.16507543718293238,-1.250142427568517,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.37400935770340604,0.921637213273359,-0.038469713399076344,-0.03872662092995116,-0.02664912120453866,-1.326644885489407,0.19065476178357538,-0.010101085609753646,-0.018070995088560915,0.44858590638528284,-0.3044691960605598,1.2911363611526379,-0.8433312464764884,0.27927254071669894,-0.7185979240698804,-0.6267089143031286,-0.9969500259323955,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,-1.6509002433738975,-1.415932509527325,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,-2.0660791623765205
31-0_11_20,0.2042568173370507,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,0.9867378704051852,0.5736540835640116,0.2853222344333384,-0.49254473561879597,-0.41190897538000426,-0.09167259007892214,0.4210403461289596,0.36264142915121855,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,-0.3057621845914056,-1.2851886627584908,-0.190182225890304,-0.03872662092995116,-0.02664912120453866,-0.07949027060828054,-0.29247065974577735,-0.010101085609753646,-0.018070995088560915,-0.250384097950736,-0.3044691960605598,-0.031082933581281558,-0.17715375553677706,-0.14302255704820369,-0.7185979240698804,-0.2581976126556414,-0.5469915815484784,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,1.2281708491807892,0.9647885888523844,0.35342113040874523,-1.415932509527325,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,2.1295714600276656
31-1_01_21,0.00175231508784357,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,-0.6260459863145502,0.7263874858407764,0.5182815862678116,-0.1214768733470597,-0.41190897538000426,0.07264234483464294,0.6341857628616332,0.850228117549046,1.3098127450735517,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.29335342608977544,-1.2851886627584908,0.8072376490327802,-0.03872662092995116,-0.02664912120453866,0.6776764882932355,0.4205772300921807,-0.010101085609753646,-0.018070995088560915,0.4028284158246077,1.1105041519102583,-0.031082933581281558,0.5319165757035677,0.39515266308143676,-0.7185979240698804,0.4568184171537579,0.07890332527901667,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,1.2281708491807892,-0.3574307058815349,0.4983188692814825,0.9476794703648195,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,1.8891755204436596
31-1_03_21,1.0659878363775641,-0.06660910081712446,1.4000866757745432,-0.10828470766785636,-1.0264148614557027,0.6961733084193691,0.7263874858407764,0.7407600524979805,0.3313640053255227,-0.41190897538000426,0.22770126755643227,1.0572572563576708,1.0637247928006366,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.39787769787809835,0.9958447044892369,0.5754318183380982,-0.03872662092995116,-0.02664912120453866,0.5246134632296681,0.1489638315762687,-0.010101085609753646,-0.018070995088560915,0.7386205177478008,-0.3044691960605598,-0.031082933581281558,0.2942530156584561,0.5455219836508088,-0.7185979240698804,0.49944489428355776,0.5537976372733912,0.8913446414011744,-0.03333401214646792,-0.04172835001636621,1.6607099712477111,1.6878922729051224,0.43188512694255266,0.9837412119537132,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,1.7639317735595976
31-1_05_20,0.8241534614741932,-0.06660910081712446,-0.3074835003233932,0.7187151102536042,1.2065812489364511,-0.6260459863145502,0.4380469434734582,1.214476985390259,0.6425879157579788,1.0794527184542684,0.37447693869249066,0.5677520205227033,0.7088989647525766,1.5575972287843078,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,-0.3057621845914056,-1.2851886627584908,0.2062419191767842,-0.03872662092995116,-0.02664912120453866,0.1153119521670043,-0.004741652467492474,-0.010101085609753646,-0.018070995088560915,-0.07429283889505478,-0.3044691960605598,-0.031082933581281558,0.160599047151944,0.02080079844331989,-0.7185979240698804,0.26596129414676595,-0.03404394477598465,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,1.2553531508382005,0.39442273541275996,0.6668528607891251,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,1.991244542992764
31-1_05_21,1.035255691893543,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,-0.6260459863145502,0.06549859510438027,0.019077368035010256,0.2746111304633845,-0.41190897538000426,-0.5106047524608808,0.7552086435829592,0.8143155616584015,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.7665175283120212,1.5008525474840635,0.8918897190321005,-0.03872662092995116,-0.02664912120453866,0.744008565178753,0.4377906251488896,-0.010101085609753646,-0.018070995088560915,0.6790348277635567,-0.3044691960605598,-0.031082933581281558,0.7184204409854689,0.7777025384000554,1.3395749412532276,0.6688581856593503,1.0657544105195198,0.6166435844595424,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,1.7253546644349151,-1.6509002433738975,1.2285060799405136,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,-0.7438598676426011
31-1_07_20,-0.38978520197506344,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,-0.6260459863145502,0.11605496854682407,0.34532981906637117,-0.4998439743602955,-0.41190897538000426,-0.32679880665695116,-0.226392943422834,-1.250142427568517,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,-0.6435149872801267,-1.2851886627584908,-0.6480641226242964,-0.03872662092995116,-0.02664912120453866,-1.326644885489407,-0.7068398418664539,-0.010101085609753646,-0.018070995088560915,-0.8524440892786984,-0.3044691960605598,-0.031082933581281558,-0.8433312464764884,-0.9270666316524825,-0.7185979240698804,-1.0783830468103117,-0.9969500259323955,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,-0.1595385495396247,-1.415932509527325,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,1.017064980766532
31-1_09_20,-0.6803497639608798,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,-0.6260459863145502,-1.8429864237742695,-1.8349524928461725,-1.4255979459881827,-0.41190897538000426,-2.347272628659131,-1.2277916386153989,-1.250142427568517,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,-1.5729339129944195,-1.2851886627584908,-1.0352802659045608,-0.03872662092995116,-0.02664912120453866,-1.326644885489407,-1.1787599029003084,-0.010101085609753646,-0.018070995088560915,-0.8524440892786984,-0.3044691960605598,-0.031082933581281558,-0.8433312464764884,-0.9270666316524825,-0.7185979240698804,-1.3689476087961279,-0.9969500259323955,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,-1.6509002433738975,-1.415932509527325,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,-2.0660791623765205
31-1_11_20,0.5172589350809198,-0.06660910081712446,1.6515578919977003,-0.10828470766785636,-1.0264148614557027,-0.6260459863145502,-0.5207671290403502,0.381573272309661,-0.6372275304228531,-0.41190897538000426,-0.4535998943508195,0.15066487552965668,0.30616007319877037,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,-0.11808905298590922,-1.2851886627584908,0.3337544845463672,-0.03872662092995116,-0.02664912120453866,0.20907108449610257,0.13412739372328292,-0.010101085609753646,-0.018070995088560915,0.5092837467388945,-0.3044691960605598,-0.031082933581281558,0.4596683420503973,0.35616042840911355,0.6676036813309131,0.19588747452090982,0.26482372193534554,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,-1.6509002433738975,0.29163766657061135,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,0.8535218614075906
31-2_03_21,0.8844853193561579,-0.06660910081712446,-0.3074835003233932,0.4779810164768741,-1.0264148614557027,1.3329954060065432,1.1574476537050493,1.0232564811417246,0.3627724695771468,-0.41190897538000426,0.35872826979669337,0.9128988342561384,1.4830548375380526,0.9362320822609588,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.3355511058842303,1.5605293552081678,0.7695736170279335,-0.03872662092995116,-0.02664912120453866,0.8890807790681604,0.5370942755323018,-0.010101085609753646,-0.018070995088560915,0.6099539086202577,-0.3044691960605598,-0.031082933581281558,0.9288570569334785,0.9271896200101769,1.1716367422364762,0.8188416094101876,1.1494095345977355,0.46537590912889326,-0.03333401214646792,-0.04172835001636621,1.5744283847821472,1.3501394702164013,0.43188512694255266,1.2662125668465067,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,1.9916249691575092
31-2_05_20,0.2042568173370507,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,1.081524189783386,0.4380469434734582,1.0127323146456662,-0.17032544088487667,1.439349373339071,-0.05269754994182008,0.545900456054343,-0.20874974241029182,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,-0.08157221916014673,-1.2851886627584908,0.44954020625011454,-0.03872662092995116,-0.02664912120453866,0.20907108449610257,0.010569962110837772,-0.010101085609753646,-0.018070995088560915,-0.8524440892786984,-0.3044691960605598,-0.031082933581281558,0.160599047151944,0.11432605350574253,0.723358913586531,0.178651304449281,0.2426615520942712,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,1.1339309879527377,0.25758477550475234,0.19685134719241043,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,1.5328207246873626
31-2_05_21,-0.21723922368403198,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,0.9867378704051852,0.9705945647939225,0.08791445219245131,0.12023912110093948,-0.41190897538000426,0.4867396746621073,0.5896244412150498,0.30616007319877037,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.6725787548197305,1.05920361092662,0.20258211255877018,-0.03872662092995116,-0.02664912120453866,0.16471680834486552,-0.21429822827929756,-0.010101085609753646,-0.018070995088560915,0.14755591072130161,-0.3044691960605598,-0.031082933581281558,-0.8433312464764884,0.2175330934213383,0.43774927679004366,0.22581314379033512,0.006956697599660797,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,0.6934920303112134,-1.415932509527325,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,-0.5747174685422478
31-2_06_21,0.6972686671724467,-0.06660910081712446,-0.3074835003233932,0.8726920550187132,-1.0264148614557027,-0.6260459863145502,0.2023365550123879,0.9227195413466105,0.26459813404033095,-0.41190897538000426,0.06316090605623681,0.6693031202505952,0.2412192662657558,1.7756529893835251,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,-0.36881393033849463,0.8640304498968892,0.7465626416479128,-0.03872662092995116,-0.02664912120453866,0.9147355486582046,0.6084727881496645,-0.010101085609753646,-0.018070995088560915,0.9034307663937929,-0.3044691960605598,-0.031082933581281558,0.8151137942325323,0.48377971837672384,1.1898870948087694,0.8480346957640805,0.4814505722446114,0.8175584272402557,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,1.2553531508382005,-1.6509002433738975,1.0479604794585824,-0.1367447289522491,0.5941530451776101,-0.03687211083455477,-2.0660791623765205
31-2_07_20,1.0190336573334433,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,-0.6260459863145502,0.3900096866178844,0.8192240490317881,0.49497256875657447,1.4965760434986455,0.4817609913514309,0.7915256985825383,0.8326429427479332,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.8519477236366476,-1.2851886627584908,0.7961368662398634,-0.03872662092995116,-0.02664912120453866,1.3177937039784315,1.0983989046033182,-0.010101085609753646,-0.018070995088560915,1.0167876304522778,-0.3044691960605598,-0.031082933581281558,1.3942581852307299,0.9542151017557804,1.5470059525151556,1.138522737368924,1.055380885017741,0.46537590912889326,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,1.875565404510619,-1.6509002433738975,1.2083495863083433,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,1.1516679108862733
31-2_09_20,0.8241534614741932,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,0.9867378704051852,0.008271924944805775,0.783190729149819,0.39582199455244127,0.910310319353915,0.1171727573510124,1.1483730787500719,0.5351874074422501,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.3487525624891826,-1.2851886627584908,1.1053657189511266,-0.03872662092995116,-0.02664912120453866,1.1271828909584536,0.5219129157009317,-0.010101085609753646,-0.018070995088560915,0.760339767441037,-0.3044691960605598,-0.031082933581281558,0.8403705894467556,0.6141442018533123,0.32279476108834465,0.6865035358042759,0.8915425102620511,0.7286173439034747,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,1.8493951701503148,0.712711736518247,1.3252190893244602,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,1.560363862954774
31-2_09_21,0.32171339660289366,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,1.225212362404525,0.3638394522575803,0.3706455212371522,0.2595037122006425,1.295661200717932,0.27904238733642206,0.6427632862189718,-0.04602244491259211,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.9335711194104527,2.0413520057580707,0.5020780392242623,-0.03872662092995116,1.2955701735293808,-0.17029768462948308,0.2523165344325165,-0.010101085609753646,-0.018070995088560915,1.370272381868885,0.899650786595365,2.184642730976286,-0.8433312464764884,0.7887997753638392,0.723358913586531,0.19869481772814135,0.14060752820213834,0.9543963871482635,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,0.20035810534517784,0.7013387861284393,-0.1367447289522491,0.38329967986271696,-0.03687211083455477,0.33359455910451774
31-2_11_20,-0.6803497639608798,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,0.9867378704051852,0.3359905235189,0.5112226014127912,-0.15675263369560288,-0.41190897538000426,0.12591687015865416,0.4050247230250037,1.714117202628332,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.29335342608977544,-1.2851886627584908,0.3301163943131175,-0.03872662092995116,-0.02664912120453866,0.744008565178753,0.3839576994696325,-0.010101085609753646,-0.018070995088560915,0.819653768657019,-0.3044691960605598,-0.031082933581281558,0.579169057351194,0.8293075566210388,0.8171180459156293,0.7297785023919252,0.8010931211561445,0.46537590912889326,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,1.2553531508382005,-1.6509002433738975,1.0626339860665184,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,1.6170579691064866
32-0_01_21,-0.21723922368403198,-0.06660910081712446,1.4778463346873738,-0.10828470766785636,-1.0264148614557027,-0.6260459863145502,0.7491903336215973,0.6571726840125698,-0.2214779633322581,-0.41190897538000426,0.22983602648460355,-0.6938474671849013,-1.250142427568517,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.012526816514081274,1.0784233171336537,-0.30171114817365774,-0.03872662092995116,1.2955701735293808,0.059556719911386335,-0.13736721774208338,-0.010101085609753646,-0.018070995088560915,-0.8524440892786984,-0.3044691960605598,-0.031082933581281558,0.160599047151944,-0.5055705906313999,-0.7185979240698804,0.04998469532173794,-0.12987804965113015,0.46537590912889326,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,1.1057358648719506,-1.415932509527325,1.2782286190185688,-0.8208203027932078,-0.03687211083455477,-0.5747174685422478
32-0_03_21,-0.6803497639608798,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,0.9867378704051852,0.4380469434734582,0.6842786965455323,0.12550336109329674,-0.41190897538000426,0.5794952389631136,0.43344074547779843,0.7541789462141257,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,-0.5315412278361944,1.2346393310172281,-0.55115410961624,-0.03872662092995116,-0.02664912120453866,0.24931230327435006,0.06250188776018295,-0.010101085609753646,-0.018070995088560915,-0.07429283889505478,-0.3044691960605598,-0.031082933581281558,-0.8433312464764884,0.3214292272900608,-0.7185979240698804,0.05779595772611429,-0.12987804965113015,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,1.2281708491807892,-0.3574307058815349,0.8818541356186004,0.19685134719241043,-0.1367447289522491,1.7244868136726161,-0.03687211083455477,1.1437038524719947
32-0_05_20,-0.6803497639608798,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,1.1228042511996772,-0.6260459863145502,-1.8429864237742695,0.25751294719893725,-0.2025101242562779,1.2008748813397312,0.20859774567305323,-0.3948708771519789,-0.20874974241029182,-0.10516060289726625,1.8377166228675301,-0.02315048944812781,-0.00901788778387247,0.29335342608977544,-1.2851886627584908,-0.7672505303435051,-0.03872662092995116,-0.02664912120453866,-1.326644885489407,-0.8096766342507447,-0.010101085609753646,-0.018070995088560915,-0.8524440892786984,-0.3044691960605598,-0.031082933581281558,-0.8433312464764884,-1.0996126099435142,-0.7185979240698804,-0.5907963584124842,-0.03404394477598465,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,-1.6509002433738975,-1.415932509527325,-0.1367447289522491,1.3860055732386418,-0.03687211083455477,1.9609032808150846
32-0_05_21,0.6885124334281696,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,-0.6260459863145502,-1.8429864237742695,-0.16792427786968478,0.043171234366713884,-0.41190897538000426,-0.11271160420019322,0.1817597352879976,-1.250142427568517,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,-0.2507146182605001,1.018007394661998,0.71328590172797,-0.03872662092995116,-0.02664912120453866,0.544538722839091,0.09876745399483183,-0.010101085609753646,-0.018070995088560915,0.1017984201606265,-0.3044691960605598,-0.031082933581281558,0.02376108724393633,0.37786158626806676,1.1525856842586177,0.44269122167328756,0.6157959661356028,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,1.5510543129971148,-1.6509002433738975,0.8651008577204027,-0.1367447289522491,2.0217889368173543,-0.03687211083455477,-2.0660791623765205
32-0_06_21,0.37944798388006945,-0.06660910081712446,1.4778463346873738,-0.10828470766785636,-1.0264148614557027,0.8653157075197224,1.002731594192389,0.12840597758660355,0.5787234277944597,-0.41190897538000426,0.4064427967333988,0.5938697778735664,-1.250142427568517,1.8293378483463014,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,1.5286413332615139,1.3179557098616916,0.7958244241530756,-0.03872662092995116,-0.02664912120453866,0.4342799629197258,0.5370942755323018,-0.010101085609753646,-0.018070995088560915,0.6389176045555743,-0.3044691960605598,-0.031082933581281558,0.5149497898463248,0.7410747670596862,0.6036213706640389,0.5420831060110531,0.2859096247498608,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,1.2281708491807892,-0.3574307058815349,0.39442273541275996,0.6293904692593324,2.0563798694022126,1.183501070989435,-0.03687211083455477,0.7796388555901381
32-0_07_20,0.7385825401569861,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,1.9331035155172955,0.8653157075197224,0.2023365550123879,0.3681793335656862,0.24649991194753462,1.2008748813397312,0.09817780803373966,-0.1382283567740521,0.0720768671654024,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,-1.5729339129944195,-1.2851886627584908,-0.307620007784178,-0.03872662092995116,-0.02664912120453866,-0.07949027060828054,-0.002151934108596709,-0.010101085609753646,-0.018070995088560915,-0.007346049264441573,-0.3044691960605598,-0.031082933581281558,-0.8433312464764884,-0.10925209404306727,-0.7185979240698804,-0.11024192785442782,0.11085039221348296,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,-1.6509002433738975,0.29163766657061135,-0.1367447289522491,2.1481293781881345,-0.03687211083455477,1.9673848037008845
