ID,k__Bacteria_0;p__;c__;o__;f__;g__;s__,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium_0;s__,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales_0;f__;g__;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__gordonii_0,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae_0;g__;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__indistinctus_0,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7_0;g__;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter_0;s__,k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2_0;f__;g__;s__,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__sciuri_0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_0;s__,k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales_0;f__;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__CandidatusArthromitus_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae_0;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__gnavus_0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae_0;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae_0;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium;s__methylpentosum_0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]_0;g__;s__,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum_0;s__,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria_0;o__;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella_0;s__,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila_0;s__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae_0;g__;s__,k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma_0;s__,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia;s__muciniphila_0
20-0_7-20,0.28964525690404713,1.2617339984707652,1.559404232025227,1.3553383115720838,1.0469069636059263,0.9587574161635432,0.6417388128956221,0.3645276064305054,0.5761812322560645,0.4320598663830606,1.0117752920581953,0.20360289205940366,-0.06579087286002516,0.8828202054705706,-0.41448782498600734,0.8820854123776435,-0.049139738093258334,0.8853215105194897,0.5221040945884017,0.23408566506291048,-0.4345216679301749,0.8179641114340942,0.8866701953257528,0.5032660860618248,-0.4561416611699173,0.6639654627432008,-0.1886110698110947,0.8026820003242565,-0.0709304056306248,1.3505465835222838,1.1532676788096519,1.2481172110606398,-0.1120897793759883,-0.8481642053960854,0.890031515010725
20-1_5-20,1.020440875155789,1.2617339984707652,-0.10335359965634705,-1.716911586041431,-0.44445473022834636,-0.08263526899468188,0.321322060329571,0.1381754388137495,-0.7460380624778548,0.15739502975388286,0.04837946938647808,0.8190268449453475,-0.06579087286002516,0.8230977341296785,-0.41448782498600734,0.048413747485045455,-0.049139738093258334,0.35038402983683925,0.3771002040121095,0.736761024254961,0.8876976268037444,0.8767421119872802,-0.43554909940816655,0.27510786253846115,-0.4561416611699173,0.28792729551899304,0.6130212764220717,0.9654092978219563,-0.0709304056306248,-0.1408151103119889,0.41731410822046294,0.10644351680865172,-0.1120897793759883,-0.8481642053960854,0.5833964159656639
20-2_5-20,0.05811823530667226,-0.06048529626315424,-0.10335359965634705,-1.716911586041431,-0.44445473022834636,1.1024455887846822,0.7081884686743773,0.0791718573653517,-0.7460380624778548,0.10183254364722316,0.6551345819228203,0.6622407410850529,-0.06579087286002516,0.655983093968907,-0.41448782498600734,0.46767532094508424,-0.049139738093258334,0.5222382359492659,0.06103067615116503,0.5544208159222783,0.9804516800406431,0.5701796277233381,0.8866701953257528,0.033391868090462004,-0.4561416611699173,0.12064555722031872,-0.1886110698110947,0.8026820003242565,-0.0709304056306248,-0.1408151103119889,1.0541362058076373,0.2755859159090051,1.3792719144582843,0.35595577725983935,1.1910143124480765
20-2_7-20,-0.751747428254178,-0.06048529626315424,-0.10335359965634705,-1.716911586041431,1.2631154458695901,0.4908279221551094,0.14593411232946396,-0.5565712471651832,-0.7460380624778548,-0.25708188705382806,-0.12943177006347706,-1.000517090596521,-0.06579087286002516,0.38082065965263445,-0.41448782498600734,-0.16186125247348981,-0.049139738093258334,0.061822674732456145,-0.22439880405347737,-0.8073070200953146,-0.4345216679301749,0.3115534806124442,-0.43554909940816655,-0.45306941288334385,-0.4561416611699173,-0.3070708413214825,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.5541520681284706,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,1.0809383148206975
21-0_5-20,-0.751747428254178,-0.06048529626315424,-0.10335359965634705,0.46206536125173836,-0.44445473022834636,-0.1774215883728828,0.1352629493807993,-0.35773686097094226,-0.7460380624778548,-0.09675304490217385,-0.17004962097174103,-1.000517090596521,-0.06579087286002516,0.5499630587529879,-0.41448782498600734,-0.17715489195644013,-0.049139738093258334,-1.1853319401486706,-0.2801540363090954,0.23408566506291048,0.9804516800406431,0.3593262624084449,-0.43554909940816655,-0.05136925533799942,-0.4561416611699173,-0.10823645512724148,0.21887425676717334,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.0001907831760858958,-1.2157757779252676,-0.1120897793759883,1.9817824905455506,-0.09067564188023969
21-0_7-20,-0.751747428254178,-0.06048529626315424,-0.10335359965634705,-0.00934140994349475,-0.44445473022834636,-1.7902054450926181,-0.9007613796366758,-0.7691793400466268,-0.7460380624778548,-0.9918903166185543,-0.5222321390831037,-1.000517090596521,-0.06579087286002516,-1.4854666794315605,-0.41448782498600734,-0.47200265536972863,-0.049139738093258334,-0.028984739288746397,-0.2801540363090954,0.23408566506291048,-0.4345216679301749,0.40236089463364677,-0.43554909940816655,0.14185133030426658,-0.4561416611699173,-0.40049252648371764,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,0.10644351680865172,-0.1120897793759883,0.35595577725983935,-1.2814590244197988
21-1_5-20,0.28964525690404713,-0.06048529626315424,-0.10335359965634705,1.2963470792420857,-0.44445473022834636,-0.004875610081851223,0.36693875189990477,0.2935015835786843,-0.7460380624778548,0.3439017853046389,0.495292205900429,0.6622407410850529,-0.06579087286002516,0.4735747128895331,-0.41448782498600734,0.0020384837307233505,-0.049139738093258334,0.5222382359492659,0.3881844589610716,0.23408566506291048,1.4999767833133928,0.6693111007253525,-0.43554909940816655,0.21862650658601296,1.1566421955498183,0.14108671746286333,0.4906148763291669,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.21639926543974958,0.4917943981726688,-0.1120897793759883,2.372205427055309,0.06032639365871373
21-1_7-20,0.6065336080686352,-0.06048529626315424,-0.10335359965634705,1.4507010866860992,-0.44445473022834636,0.16883594722847528,0.599346471042018,0.4370782735791172,-0.7460380624778548,0.05477683805698197,0.40906117228525285,0.9339813606470465,1.6417793032379113,0.5695291820975811,-0.41448782498600734,0.1919877852649443,1.658430438004678,0.35038402983683925,0.25718441952346877,0.736761024254961,1.385022267611694,0.785294994680726,1.2720210766897697,0.25708475840518863,0.7479783214860075,0.19279354053673964,0.3485081145838531,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,0.2755859159090051,2.0051815162797757,1.896910586185972,0.8928540627398218
21-2_5-20,-0.08556993731446666,-0.06048529626315424,-0.10335359965634705,0.6274806876436797,-0.44445473022834636,0.06105290362645699,0.6517204839809598,-0.25205292365538057,0.5761812322560645,-0.005889548016937196,-0.04724501387612712,-1.000517090596521,-0.06579087286002516,-1.4854666794315605,-0.41448782498600734,-0.35500087857867196,-0.049139738093258334,0.20086966525212302,-0.2801540363090954,-0.1083370157592958,0.7695983147257499,-0.8447937202474799,-0.43554909940816655,-0.015456699447355032,0.866077633564002,-0.09946253081973636,0.13590002170240936,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,-1.2157757779252676,-0.1120897793759883,1.8769303156853836,0.3642167365354412
21-2_7-20,0.5704718664797414,-0.06048529626315424,-0.10335359965634705,0.8640133896341883,-0.44445473022834636,0.11827957378603149,0.40046420012514083,0.34826640609628057,-0.7460380624778548,0.1570637601101299,0.5334384421289851,1.3438751830885898,-0.06579087286002516,-1.4854666794315605,-0.41448782498600734,0.7953764031951945,1.7361900969175088,0.5755929082604625,0.4540615893384235,1.005606336547541,-0.4345216679301749,0.6909222497380298,0.8866701953257528,0.4707600601068371,1.1566421955498183,0.4370959117517937,0.5647165968475167,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.0001907831760858958,0.788545595857375,1.6732400556347788,1.4328691618516423,-0.09067564188023969
22-0_5-20,0.3858368338807665,-0.06048529626315424,-0.10335359965634705,1.2520380949399113,-0.44445473022834636,0.2551175336940391,0.40046420012514083,-0.22838900545758722,-0.7460380624778548,-0.2052609987774181,0.32012008894847166,1.0448058881901363,-0.06579087286002516,0.3502238920608651,1.1982960317337281,0.04258733219490407,-0.049139738093258334,0.256624897507741,0.3695503488328404,0.5149122746386047,0.9804516800406431,0.5971631174089316,1.4157092493109087,0.4169271344275798,-0.4561416611699173,0.17005041339817994,0.21887425676717334,1.0835086098999507,1.5418534510891106,-0.1408151103119889,-1.4911709106581867,0.39700807879446787,-0.1120897793759883,2.0740420720429307,0.7763052085040398
22-0_7-20,0.7266878803633158,-0.06048529626315424,-0.10335359965634705,1.2130179740431566,-0.44445473022834636,0.6585008748124616,0.9551559436499759,0.5508575657636592,0.8667457942418807,0.331772002641632,1.2837981212025806,0.9817541424430473,-0.06579087286002516,-0.11439881715982414,-0.41448782498600734,0.8861407945668781,-0.049139738093258334,0.6858516681798277,0.6449945061102837,1.2138822789746235,1.4462919243506165,0.3593262624084449,1.055812594426106,0.8216906474524286,1.292046365836283,0.8047118374644271,0.6700597773924359,1.0835086098999507,-0.0709304056306248,-0.1408151103119889,0.41731410822046294,1.4085063179104007,-0.1120897793759883,-0.8481642053960854,-0.1589788963780021
22-1_5-20,0.6235003939258781,-0.06048529626315424,-0.10335359965634705,1.4232820925372,-0.44445473022834636,0.7162995873122538,0.5383578492190737,-0.13411908861573907,0.8667457942418807,0.3410908079708106,0.4780870777500137,0.8507412581225541,-0.06579087286002516,-0.2813466967756356,1.1982960317337281,-0.03984389585973913,-0.049139738093258334,0.3060297536856022,0.15161874213482313,0.47144658085751434,1.1782621887895606,0.5971631174089316,0.8866701953257528,0.2661897980099504,-0.4561416611699173,0.11005248372289461,0.21887425676717334,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.5131504631244559,0.2755859159090051,-0.1120897793759883,2.416889583107929,1.1447373025713647
22-1_7-20,-0.751747428254178,-0.06048529626315424,-0.10335359965634705,-1.716911586041431,-0.44445473022834636,-1.7902054450926181,-0.3708965134956721,-0.22838900545758722,-0.7460380624778548,-0.6885316586359904,0.26643522998569513,-1.000517090596521,-0.06579087286002516,-0.5560477537172677,-0.41448782498600734,0.03905359030722355,-0.049139738093258334,-0.3007253588507401,0.079981958628555,0.3687842389603666,-0.4345216679301749,-0.06664246986383629,-0.43554909940816655,-0.15678585224382435,-0.4561416611699173,-0.43670469913816234,-0.10146089409219453,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,-0.7684993444714288
23-0_5-20,-0.751747428254178,-0.06048529626315424,-0.10335359965634705,1.054675894839824,-0.44445473022834636,0.5340770102050744,-2.946084358423333,0.32864401605705607,-0.7460380624778548,0.18388950858950115,0.9206854849522992,1.1330218177736964,-0.06579087286002516,0.8284005409375931,-0.41448782498600734,0.9120916409233758,-0.049139738093258334,0.5497344095356248,0.31267215219240324,0.47144658085751434,-0.4345216679301749,-0.8447937202474799,1.055812594426106,0.22856502912019278,1.2066161705116567,0.33828803200065155,0.2885101849085677,0.8026820003242565,-0.0709304056306248,-0.1408151103119889,0.715654965373663,0.39700807879446787,-0.1120897793759883,-0.8481642053960854,1.2094957514379938
23-0_7-20,-0.18035625669266753,-0.06048529626315424,1.1007663829995777,0.9275270034264075,-0.44445473022834636,0.4427906652995356,-1.389781857656046,0.5226099988824415,1.1052202862412206,0.18107650822797794,0.806027510071788,0.8190268449453475,-0.06579087286002516,0.28168918665062004,-0.41448782498600734,0.7013174845094486,-0.049139738093258334,0.42745191657106496,0.6520058700458444,0.8459054936800291,-0.4345216679301749,0.5971631174089316,1.4729359194704832,0.6557602363163373,1.2066161705116567,0.6424765469094624,0.9253322824957421,1.374073171885767,-0.0709304056306248,-0.1408151103119889,0.29415892435258023,1.2329305419798122,-0.1120897793759883,-0.8481642053960854,-0.6555494225983072
23-1_5-20,-0.18035625669266753,-0.06048529626315424,-0.10335359965634705,0.9275270034264075,-0.44445473022834636,0.4427906652995356,-1.389781857656046,0.1901131621293397,0.745323631356418,0.2696922860335573,0.3760412238770494,0.7476709364096792,-0.06579087286002516,-0.0306218194230502,-0.41448782498600734,0.06654976389358247,-0.049139738093258334,-0.3007253588507401,-0.09592390256650779,0.1469354893440103,-0.4345216679301749,-0.8447937202474799,-0.43554909940816655,-0.18132879332135027,-0.4561416611699173,-0.11719129778016796,-0.2977555392361628,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,1.041583468334311,0.2755859159090051,1.3792719144582843,-0.8481642053960854,0.9515370859723553
23-1_7-20,-0.751747428254178,-0.06048529626315424,-0.10335359965634705,0.2421298062796624,-0.44445473022834636,-1.7902054450926181,-1.7419643757674084,-0.14484295400751224,-0.7460380624778548,-0.4320994880054456,0.5277834861655404,0.7070530855014152,-0.06579087286002516,-0.11439881715982414,-0.41448782498600734,0.8217150961929695,-0.049139738093258334,0.5222382359492659,0.4987048799992608,-0.8073070200953146,-0.4345216679301749,0.6693111007253525,-0.43554909940816655,0.22856502912019278,1.1566421955498183,0.47802926901748893,0.7865653464638731,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,1.0172203324668863,-0.1120897793759883,-0.8481642053960854,-0.6236016055986915
23-2_5-20,-0.751747428254178,-0.06048529626315424,0.938039085501878,0.8862327865787513,-0.44445473022834636,1.0677298196268108,-2.946084358423333,0.2732510863028583,0.8667457942418807,0.7115397472690979,0.7684570232426589,-1.000517090596521,-0.06579087286002516,0.2002750591707032,-0.41448782498600734,0.6197202155710079,-0.049139738093258334,0.39062524861508674,0.12570236011777813,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,0.8866701953257528,0.3090543920661491,-0.4561416611699173,0.2058888386268874,-0.10146089409219453,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,1.3156871188606307,0.10644351680865172,-0.1120897793759883,-0.8481642053960854,1.4431075110858462
23-2_7-20,-0.751747428254178,-0.06048529626315424,-0.10335359965634705,1.0162856790651382,-0.44445473022834636,0.8919396312812135,-1.238514182325397,0.49551423908224423,-0.7460380624778548,0.16737925066048387,1.010840520965709,0.9339813606470465,-0.06579087286002516,1.010770865735175,-0.41448782498600734,0.6016444625348013,-0.049139738093258334,0.256624897507741,0.4930109999238141,0.6550909778036414,-0.4345216679301749,0.9285050273417516,1.055812594426106,0.3090543920661491,-0.4561416611699173,0.47108040906216103,0.4482110277760796,0.8026820003242565,1.837554613248025,-0.1408151103119889,0.9417983802162191,0.788545595857375,-0.1120897793759883,-0.8481642053960854,0.7676338954173405
24-0_5-20,0.5100559440080858,-0.06048529626315424,-0.10335359965634705,1.122566461332767,1.0469069636059263,0.4427906652995356,0.3142255873715869,0.4524407733539182,0.9615321136200816,0.3759863892927413,-2.655771047453321,0.20360289205940366,-0.06579087286002516,0.9632396404735194,-0.41448782498600734,-0.2398419601425067,-0.049139738093258334,0.35038402983683925,0.6845381677944256,0.7112069197825729,0.8876976268037444,0.9161311281616531,-0.43554909940816655,0.43562275340795725,-0.4561416611699173,0.2984774778523012,0.3485081145838531,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.46787048166290673,0.4917943981726688,-0.1120897793759883,1.4213487388218309,-0.9215623695349962
24-0_7-20,0.28964525690404713,-0.06048529626315424,-0.10335359965634705,0.8640133896341883,-0.44445473022834636,0.4908279221551094,0.2259344510012231,0.19634417980238705,-0.7460380624778548,-0.28322274389905666,-2.655771047453321,-1.000517090596521,-0.06579087286002516,0.09999405007694029,-0.41448782498600734,0.33818710050379364,-0.049139738093258334,0.20086966525212302,0.10168311648750822,0.1469354893440103,-0.4345216679301749,-0.8447937202474799,-0.43554909940816655,-0.4082570684669816,-0.4561416611699173,0.04666550485850168,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,0.5695540570854994,1.3792719144582843,0.47405508933783386,-0.8643356993754217
24-1_5-20,1.0068892458317313,-0.06048529626315424,-0.10335359965634705,1.625708456511917,-0.44445473022834636,0.9886690269101214,0.7167678748414632,0.4771118660373894,1.162446956400795,0.5344767565076047,-0.8045126987342459,0.5557854101707661,-0.06579087286002516,0.496804553608008,-0.41448782498600734,-0.1310473050592702,-0.049139738093258334,0.256624897507741,0.5678481849274772,0.47144658085751434,1.1217808328371124,0.7311634685162773,-0.43554909940816655,0.5478736808247302,-0.4561416611699173,0.3121571751434938,0.4482110277760796,0.8026820003242565,-0.0709304056306248,-0.1408151103119889,0.46787048166290673,0.2755859159090051,-0.1120897793759883,2.588951887651993,-0.016184610008223244
24-1_7-20,0.6555662064926769,-0.06048529626315424,-0.10335359965634705,1.2426067909315672,1.7345222170648231,1.4222485159476577,0.8335842687838149,0.4159600479864516,0.8667457942418807,0.4348657359090624,-0.8362271119114525,-1.000517090596521,-0.06579087286002516,0.40940297731369213,-0.41448782498600734,0.22865214716493576,-0.049139738093258334,0.061822674732456145,0.06488766848164718,0.03779101991894221,-0.4345216679301749,0.3115534806124442,1.055812594426106,-0.18132879332135027,-0.4561416611699173,0.26602545407116335,-0.2977555392361628,1.0835086098999507,-0.0709304056306248,-0.1408151103119889,1.1226709112178825,0.39700807879446787,1.3792719144582843,-0.8481642053960854,0.7954983668410402
24-2_5-20,-0.0078102784016359506,-0.06048529626315424,-0.10335359965634705,0.828395530424393,1.0469069636059263,0.6585008748124616,0.09372619572501728,0.012764899354155812,0.745323631356418,0.40380236759812993,-1.3335517527194019,0.040875594561703935,-0.06579087286002516,0.7600459883825895,-0.41448782498600734,-0.8804268128728894,-0.049139738093258334,-1.1853319401486706,-0.10719027967323533,-0.8073070200953146,-0.4345216679301749,0.5414078851533136,-0.43554909940816655,-0.18132879332135027,-0.4561416611699173,-0.32131128043609275,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.41731410822046294,-1.2157757779252676,-0.1120897793759883,1.6082018277329577,1.0140016612451161
24-2_7-20,0.28964525690404713,-0.06048529626315424,-0.10335359965634705,0.789593446363441,1.0469069636059263,-0.004875610081851223,0.13705978471971925,-0.0026099622127984112,-0.7460380624778548,-0.277776973711936,-2.655771047453321,0.040875594561703935,-0.06579087286002516,0.48534493144095736,-0.41448782498600734,-0.019073545615338028,-0.049139738093258334,-0.3007253588507401,-0.26348041536233907,-0.8073070200953146,-0.4345216679301749,0.1965989649107452,-0.43554909940816655,-0.5595247437976307,-0.4561416611699173,-0.49740253949177404,-1.1428535792504195,0.8026820003242565,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,0.2755859159090051,-0.1120897793759883,-0.8481642053960854,-0.2275136017882473
25-0_5-20,-0.751747428254178,-0.06048529626315424,-0.10335359965634705,0.7317947338636487,-0.44445473022834636,0.32706585056314597,-0.29190781654537257,0.1682329612865372,0.5761812322560645,0.17603018296150053,-1.3335517527194019,0.4144562573742968,-0.06579087286002516,-0.2813466967756356,-0.41448782498600734,-0.3760143855061963,-0.049139738093258334,-0.028984739288746397,0.42823193537913623,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.43554909940816655,0.15368569965299836,0.866077633564002,-0.09086235905781878,-0.2977555392361628,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.29415892435258023,0.39700807879446787,-0.1120897793759883,2.033220451374487,-0.29425422266022805
25-0_7-20,0.2111812603702396,-0.06048529626315424,-0.10335359965634705,0.48991428999041864,0.8777645645055729,0.38877150220055123,-0.2250986142695941,0.14796671140977802,-0.7460380624778548,-0.3760420408049585,-1.2407976994825032,0.49084460323775153,-0.06579087286002516,0.6637524332238195,-0.41448782498600734,-0.382209846947438,1.5636441186264771,-0.1439392549904454,0.18780575579946224,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.43554909940816655,-0.6244655507306451,-0.4561416611699173,-0.2669536181135,0.21887425676717334,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,0.2755859159090051,-0.1120897793759883,1.032649386884706,-0.49178735100634374
25-1_5-20,1.194079116495602,-0.06048529626315424,-0.10335359965634705,1.3838035005316507,-0.44445473022834636,0.6883610505012251,0.5738748223287353,0.983071340364081,1.2992849163088027,0.6947651696388926,-0.7749574551725298,0.8802965016842702,-0.06579087286002516,0.8067893919249157,-0.41448782498600734,0.022171612683549613,-0.049139738093258334,0.39062524861508674,0.6125067913402151,0.47144658085751434,-0.4345216679301749,0.8767421119872802,-0.43554909940816655,0.6876298710834958,0.9588316868009007,0.5299470682829825,0.7204692808700363,-0.2387106848339685,-0.0709304056306248,1.4719687464077467,-1.4911709106581867,0.788545595857375,-0.1120897793759883,-0.8481642053960854,-0.5938437709609019
25-1_7-20,-0.30177841957813023,-0.06048529626315424,-0.10335359965634705,0.13434676267764412,-0.44445473022834636,-1.7902054450926181,-0.7392584823914834,-0.17287167760775568,-0.7460380624778548,-1.060006136516019,-2.655771047453321,0.9339813606470465,-0.06579087286002516,-0.4440739942733353,-0.41448782498600734,-0.03984389585973913,-0.049139738093258334,0.3060297536856022,0.3826776926811312,0.3687842389603666,-0.4345216679301749,0.5701796277233381,-0.43554909940816655,-0.7008538965941,1.0352200326643555,-0.020281284772111552,0.5292442786852978,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,0.39700807879446787,-0.1120897793759883,-0.8481642053960854,-2.7728207182540716
25-2_5-20,0.6555662064926769,-0.06048529626315424,0.938039085501878,1.473700211772174,1.0469069636059263,0.9664306631532299,0.14593411232946396,0.626468871845826,1.2130033298432388,0.3592532189831501,-2.655771047453321,1.082268279719929,-0.06579087286002516,0.5882516709145623,-0.41448782498600734,-0.08305585628221213,-0.049139738093258334,-0.1439392549904454,0.8264047473169485,-0.8073070200953146,0.8876976268037444,-0.8447937202474799,1.4729359194704832,0.7823492389327587,1.0352200326643555,0.4687391932472586,0.4482110277760796,-0.2387106848339685,-0.0709304056306248,1.3505465835222838,0.36008743806088844,0.788545595857375,-0.1120897793759883,2.53762075344725,0.08511454646535754
25-2_7-20,0.5311423418852896,-0.06048529626315424,-0.10335359965634705,1.5886547274738732,1.3408751047824206,0.9348890759888507,0.4682203297049985,0.7147456227279803,0.9615321136200816,-0.0068551837274968275,-1.2407976994825032,1.9370008014208255,-0.06579087286002516,-0.7073154290479168,-0.41448782498600734,0.7347469600799276,1.658430438004678,0.773709452172423,1.0259876016838019,0.7608947039716804,-0.4345216679301749,0.785294994680726,1.3497807356026006,0.9078366736328756,2.234939830953051,0.6984971129174598,1.0474781189198719,1.374073171885767,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,1.27698461110157,-0.1120897793759883,2.130016311541328,-0.39080367567920304
26-0_5-20,-0.751747428254178,-0.06048529626315424,-0.10335359965634705,0.32841139274522624,-0.44445473022834636,0.4908279221551094,0.14943368389981782,-0.3899215443423435,-0.7460380624778548,-0.5828848817963568,-1.614378362295096,-1.000517090596521,-0.06579087286002516,-0.07049333146074244,-0.41448782498600734,-0.7609260975720928,-0.049139738093258334,-1.1853319401486706,-0.4432678199779841,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.43554909940816655,-0.5030433878451825,-0.4561416611699173,-1.0994625308197363,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,0.07904888247569497
26-0_7-20,0.356078999242977,-0.06048529626315424,-0.10335359965634705,0.8640133896341883,1.2631154458695901,0.5918115974822501,0.33969791535606175,0.14796671140977802,-0.7460380624778548,-0.06055276274539301,-2.655771047453321,0.4144562573742968,-0.06579087286002516,-0.2813466967756356,-0.41448782498600734,0.5461065280809992,-0.049139738093258334,0.8044144254857765,0.5180653691226944,0.47144658085751434,-0.4345216679301749,0.6693111007253525,-0.43554909940816655,0.27510786253846115,-0.4561416611699173,0.41905140905815114,0.4906148763291669,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.12161294606154865,1.0874202794952212,-0.1120897793759883,-0.8481642053960854,0.8577088531727528
26-1_5-20,-0.751747428254178,-0.06048529626315424,-0.10335359965634705,-1.716911586041431,-0.44445473022834636,0.5918115974822501,-0.49737803851825335,-1.0479329409994558,-0.7460380624778548,-0.8365216242054037,-2.655771047453321,-1.000517090596521,-0.06579087286002516,-1.4854666794315605,-0.41448782498600734,-1.0458421392648307,-0.049139738093258334,-1.1853319401486706,-1.2810047603458719,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.43554909940816655,-0.5595247437976307,-0.4561416611699173,-1.0994625308197363,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.12161294606154865,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,-0.20344680863902553
